Index,Desired BPM,Array 1,Array 2
0.0,180.0,120.0,25.501075268817203
1.0,180.0,120.0,25.501075268817203
2.0,180.0,120.0,25.501075268817203
3.0,180.0,120.0,25.501075268817203
4.0,180.0,120.0,25.501075268817203
5.0,180.0,120.0,25.501075268817203
6.0,180.0,120.0,25.501075268817203
7.0,180.0,120.0,25.501075268817203
8.0,180.0,120.0,25.501075268817203
9.0,180.0,120.0,25.501075268817203
10.0,180.0,120.0,25.501075268817203
11.0,180.0,120.0,25.501075268817203
12.0,180.0,120.0,25.501075268817203
13.0,180.0,120.0,25.501075268817203
14.0,180.0,120.0,25.501075268817203
15.0,180.0,120.0,25.501075268817203
16.0,180.0,120.0,25.501075268817203
17.0,180.0,120.0,25.501075268817203
18.0,180.0,120.0,25.501075268817203
19.0,180.0,120.0,25.501075268817203
20.0,180.0,120.0,25.501075268817203
21.0,180.0,120.0,25.501075268817203
22.0,180.0,122.51906976744186,132.5953488372093
23.0,180.0,122.51906976744186,132.5953488372093
24.0,180.0,122.51906976744186,132.5953488372093
25.0,180.0,122.51906976744186,132.5953488372093
26.0,180.0,122.51906976744186,132.5953488372093
27.0,180.0,122.51906976744186,132.5953488372093
28.0,180.0,122.51906976744186,132.5953488372093
29.0,180.0,122.51906976744186,132.5953488372093
30.0,180.0,122.51906976744186,132.5953488372093
31.0,180.0,122.51906976744186,132.5953488372093
32.0,180.0,122.51906976744186,132.5953488372093
33.0,180.0,122.51906976744186,132.5953488372093
34.0,180.0,122.51906976744186,132.5953488372093
35.0,180.0,122.51906976744186,132.5953488372093
36.0,180.0,122.51906976744186,132.5953488372093
37.0,180.0,122.51906976744186,132.5953488372093
38.0,180.0,122.51906976744186,132.5953488372093
39.0,180.0,122.51906976744186,132.5953488372093
40.0,180.0,122.51906976744186,132.5953488372093
41.0,180.0,122.51906976744186,132.5953488372093
42.0,180.0,122.51906976744186,132.5953488372093
43.0,180.0,122.51906976744186,132.5953488372093
44.0,180.0,122.51906976744186,132.5953488372093
45.0,180.0,124.6616355737286,125.37582417582418
46.0,180.0,124.6616355737286,125.37582417582418
47.0,180.0,124.6616355737286,125.37582417582418
48.0,180.0,124.6616355737286,125.37582417582418
49.0,180.0,124.6616355737286,125.37582417582418
50.0,180.0,124.6616355737286,125.37582417582418
51.0,180.0,124.6616355737286,125.37582417582418
52.0,180.0,124.6616355737286,125.37582417582418
53.0,180.0,124.6616355737286,125.37582417582418
54.0,180.0,124.6616355737286,125.37582417582418
55.0,180.0,124.6616355737286,125.37582417582418
56.0,180.0,124.6616355737286,125.37582417582418
57.0,180.0,124.6616355737286,125.37582417582418
58.0,180.0,124.6616355737286,125.37582417582418
59.0,180.0,124.6616355737286,125.37582417582418
60.0,180.0,124.6616355737286,125.37582417582418
61.0,180.0,124.6616355737286,125.37582417582418
62.0,180.0,124.6616355737286,125.37582417582418
63.0,180.0,124.6616355737286,125.37582417582418
64.0,180.0,124.6616355737286,125.37582417582418
65.0,180.0,124.6616355737286,125.37582417582418
66.0,180.0,124.6616355737286,125.37582417582418
67.0,180.0,124.6616355737286,125.37582417582418
68.0,180.0,124.27038372780008,122.70537634408602
69.0,180.0,124.27038372780008,122.70537634408602
70.0,180.0,124.27038372780008,122.70537634408602
71.0,180.0,124.27038372780008,122.70537634408602
72.0,180.0,124.27038372780008,122.70537634408602
73.0,180.0,124.27038372780008,122.70537634408602
74.0,180.0,124.27038372780008,122.70537634408602
75.0,180.0,124.27038372780008,122.70537634408602
76.0,180.0,124.27038372780008,122.70537634408602
77.0,180.0,124.27038372780008,122.70537634408602
78.0,180.0,124.27038372780008,122.70537634408602
79.0,180.0,124.27038372780008,122.70537634408602
80.0,180.0,124.27038372780008,122.70537634408602
81.0,180.0,124.27038372780008,122.70537634408602
82.0,180.0,124.27038372780008,122.70537634408602
83.0,180.0,124.27038372780008,122.70537634408602
84.0,180.0,124.27038372780008,122.70537634408602
85.0,180.0,124.27038372780008,122.70537634408602
86.0,180.0,124.27038372780008,122.70537634408602
87.0,180.0,124.27038372780008,122.70537634408602
88.0,180.0,124.27038372780008,122.70537634408602
89.0,180.0,124.27038372780008,122.70537634408602
90.0,180.0,124.27038372780008,122.70537634408602
91.0,180.0,124.27038372780008,122.70537634408602
92.0,180.0,124.27038372780008,122.70537634408602
93.0,180.0,121.70208611866586,115.34141414141415
94.0,180.0,121.70208611866586,115.34141414141415
