Index,Desired BPM,Array 1,Array 2
252,180,177.398195,175.0461538
253,180,177.471056,177.7625
254,180,180.6676515,192.7254237
255,180,180.6676515,192.7254237
256,180,177.5277444,164.9681159
257,180,175.6665515,175.0461538
258,180,177.2248541,183.4580645
259,180,177.2248541,183.4580645
260,180,184.1020057,196.0275862
261,180,185.8599277,186.4459016
262,180,184.2404421,177.7625
263,180,184.2404421,177.7625
264,180,177.6286768,167.3764706
265,180,175.6917846,175.0461538
266,180,179.7589449,196.0275862
267,180,182.5332846,183.4580645
268,180,182.5332846,183.4580645
269,180,178.552342,162.6285714
270,180,180.7485402,189.5333333
271,180,180.7118481,180.5650794
272,180,181.8586588,186.4459016
273,180,181.8586588,186.4459016
274,180,179.9693513,172.4121212
275,180,181.2646613,186.4459016
276,180,180.5642291,177.7625
277,180,180.5642291,177.7625
278,180,177.532943,172.4121212
279,180,178.1393702,180.5650794
280,180,180.4159637,183.4580645
281,180,182.6975393,183.4580645
282,180,182.6975393,183.4580645
283,180,181.1672622,175.0461538
284,180,175.3485497,167.3764706
285,180,177.5680201,186.4459016
286,180,177.5680201,186.4459016
287,180,183.1849698,183.4580645
288,180,185.6306687,186.4459016
289,180,184.0570349,177.7625
290,180,181.4380683,180.5650794
291,180,181.4380683,180.5650794
292,180,175.0888292,172.4121212
293,180,176.1840792,180.5650794
294,180,180.4269438,186.4459016
295,180,180.4269438,186.4459016
296,180,179.894055,177.7625
297,180,180.6068569,183.4580645
298,180,178.9679098,172.4121212
299,180,179.8659407,183.4580645
300,180,179.8659407,183.4580645
301,180,180.3902947,180.5650794
302,180,183.6771334,186.4459016
303,180,180.91305,169.8567164
304,180,180.91305,169.8567164
305,180,181.4220529,183.4580645
306,180,182.847261,183.4580645
307,180,183.3053636,183.4580645
308,180,183.4198893,183.4580645
309,180,183.4198893,183.4580645
310,180,180.7072547,169.8567164
311,180,181.2574167,183.4580645
312,180,180.5584333,177.7625
313,180,180.5584333,177.7625
314,180,181.1383596,183.4580645
315,180,180.4631877,177.7625
316,180,180.483566,180.5650794
317,180,180.483566,180.5650794
318,180,178.3581961,169.8567164
319,180,179.9757372,186.4459016
320,180,180.4177438,180.5650794
321,180,179.3434258,175.0461538
322,180,179.3434258,175.0461538
323,180,180.1663536,183.4580645
324,180,183.0681187,186.4459016
325,180,181.4637257,175.0461538
326,180,180.7897409,180.5650794
327,180,180.7897409,180.5650794
328,180,178.5193102,177.7625
329,180,175.9144429,175.0461538
330,180,177.4231673,183.4580645
331,180,177.4231673,183.4580645
332,180,177.6776668,177.7625
333,180,185.892458,202.9857143
334,180,182.6853097,169.8567164
335,180,174.2163754,172.4121212
336,180,174.2163754,172.4121212
337,180,175.4861162,180.5650794
338,180,179.0413904,180.5650794
339,180,185.0933595,186.4459016
340,180,185.0933595,186.4459016
341,180,184.1877035,180.5650794
342,180,181.6518666,180.5650794
343,180,180.8367762,180.5650794
344,180,175.9835751,175.0461538
345,180,175.9835751,175.0461538
346,180,176.8998759,180.5650794
347,180,179.4655183,180.5650794
348,180,178.5816454,175.0461538
349,180,178.5816454,175.0461538
350,180,178.9783322,180.5650794
351,180,178.7351658,177.7625
352,180,177.5110305,175.0461538
353,180,180.5539091,192.7254237
354,180,180.5539091,192.7254237
355,180,182.7320257,183.4580645
356,180,180.6680448,172.4121212
357,180,175.4157048,175.0461538
358,180,175.4157048,175.0461538
359,180,175.1385416,175.0461538
360,180,178.0174999,189.5333333
361,180,186.7170014,192.7254237
362,180,183.3449444,169.8567164
363,180,183.3449444,169.8567164
364,180,177.1208515,175.0461538
365,,,
366,,2.920713548,6.977051787
367,,180.5739084,180.3363045
368,,,
369,,,
