Index,Desired BPM,Array 1,Array 2
0,180,152.4289099,149.8842105
1,180,152.4289099,149.8842105
2,180,153.142032,155.9945205
3,180,151.7279846,146.0717949
4,180,151.7279846,146.0717949
5,180,151.755721,151.8666667
6,180,152.2405902,153.9027027
7,180,152.2405902,153.9027027
8,180,151.3831215,147.9532468
9,180,151.3831215,147.9532468
10,180,151.8870377,153.9027027
11,180,153.2980032,153.9027027
12,180,153.2980032,153.9027027
13,180,152.2290519,147.9532468
14,180,150.4704209,149.8842105
15,180,150.4704209,149.8842105
16,180,151.1568772,153.9027027
17,180,150.9023439,149.8842105
18,180,150.9023439,149.8842105
19,180,151.5024157,153.9027027
20,180,151.1787746,149.8842105
21,180,151.1787746,149.8842105
22,180,149.886387,147.9532468
23,180,147.1859754,146.0717949
24,180,147.1859754,146.0717949
25,180,148.1221136,151.8666667
26,180,147.7120499,146.0717949
27,180,147.7120499,146.0717949
28,180,148.9501804,153.9027027
29,180,148.9501804,153.9027027
30,180,148.3745033,146.0717949
31,180,149.8985068,155.9945205
32,180,149.8985068,155.9945205
33,180,148.7664004,144.2379747
34,180,146.7454462,146.0717949
35,180,146.7454462,146.0717949
36,180,147.3731991,149.8842105
37,180,149.9346055,153.9027027
38,180,149.9346055,153.9027027
39,180,149.5383338,147.9532468
40,180,150.4112076,153.9027027
41,180,150.4112076,153.9027027
42,180,149.543325,146.0717949
43,180,150.4152006,153.9027027
44,180,150.4152006,153.9027027
45,180,149.1797554,144.2379747
46,180,150.9726932,158.1444444
47,180,150.9726932,158.1444444
48,180,153.1702003,153.9027027
49,180,152.9094936,151.8666667
50,180,152.9094936,151.8666667
51,180,149.607157,139.004878
52,180,149.607157,139.004878
53,180,149.6625677,149.8842105
54,180,151.9118615,160.3549296
55,180,151.9118615,160.3549296
56,180,151.5063313,149.8842105
57,180,149.2415996,144.2379747
58,180,149.2415996,144.2379747
59,180,148.275335,147.9532468
60,180,145.2473148,144.2379747
61,180,145.2473148,144.2379747
62,180,146.9783923,153.9027027
63,180,151.8254096,153.9027027
64,180,151.8254096,153.9027027
65,180,150.3079226,144.2379747
66,180,150.3079226,144.2379747
67,180,148.5419157,147.9532468
68,180,150.0324367,155.9945205
69,180,150.0324367,155.9945205
70,180,153.7875318,153.9027027
71,180,153.4033588,151.8666667
72,180,153.4033588,151.8666667
73,180,150.0955755,140.7061728
74,180,154.5588847,172.4121212
75,180,154.5588847,172.4121212
76,180,152.8614667,146.0717949
77,180,146.6953131,139.004878
78,180,146.6953131,139.004878
79,180,144.8523093,144.2379747
80,180,147.0807515,155.9945205
81,180,147.0807515,155.9945205
82,180,149.1833458,149.8842105
83,180,149.7089943,149.8842105
84,180,149.7089943,149.8842105
85,180,149.3578448,147.9532468
86,180,150.68518,155.9945205
87,180,150.68518,155.9945205
88,180,151.571295,151.8666667
89,180,151.571295,151.8666667
90,180,150.1046309,144.2379747
91,180,150.4570381,151.8666667
92,180,150.4570381,151.8666667
93,180,152.2693489,155.9945205
94,180,150.3054791,142.45
95,180,150.3054791,142.45
96,180,148.5413048,147.9532468
97,180,149.2063772,151.8666667
98,180,149.2063772,151.8666667
99,180,151.0685798,151.8666667
100,180,150.831706,149.8842105
101,180,150.831706,149.8842105
102,180,150.1684592,149.8842105
103,180,148.8726708,147.9532468
104,180,148.8726708,147.9532468
105,180,149.8786772,153.9027027
106,180,149.8786772,153.9027027
107,180,148.3929417,142.45
108,180,149.4948939,153.9027027
109,180,149.4948939,153.9027027
110,180,148.8102741,146.0717949
111,180,149.4215526,151.8666667
112,180,149.4215526,151.8666667
113,180,148.7516011,146.0717949
114,180,149.7818214,153.9027027
115,180,149.7818214,153.9027027
116,180,147.9666917,140.7061728
117,180,151.3669765,164.9681159
118,180,151.3669765,164.9681159
119,180,154.8376345,155.9945205
120,180,151.3390233,137.3445783
121,180,151.3390233,137.3445783
122,180,150.2479137,149.8842105
123,180,150.2479137,149.8842105
124,180,148.5269135,147.9532468
125,180,148.7983729,149.8842105
126,180,152.1073314,162.6285714
127,180,152.1073314,162.6285714
128,180,151.2765145,147.9532468
129,180,151.2765145,147.9532468
130,180,148.9502271,147.9532468
131,180,148.2024918,147.9532468
132,180,148.2024918,147.9532468
133,180,149.342534,153.9027027
134,180,149.0646766,147.9532468
135,180,149.0646766,147.9532468
136,180,147.1860263,142.45
137,180,148.9477252,155.9945205
138,180,148.9477252,155.9945205
139,180,154.3104667,158.1444444
140,180,153.0390227,147.9532468
141,180,153.0390227,147.9532468
142,180,148.7359251,144.2379747
143,180,149.3620734,151.8666667
144,180,149.3620734,151.8666667
145,180,148.3372537,144.2379747
146,180,148.3372537,144.2379747
147,180,150.2986918,158.1444444
148,180,149.4533124,146.0717949
149,180,149.4533124,146.0717949
150,180,149.9359833,151.8666667
151,180,149.1631456,146.0717949
152,180,149.1631456,146.0717949
153,180,149.3073586,149.8842105
154,180,150.9332169,155.9945205
155,180,150.9332169,155.9945205
156,180,148.8878081,140.7061728
157,180,150.7391354,158.1444444
158,180,150.7391354,158.1444444
159,180,151.5847838,151.8666667
160,180,151.796196,151.8666667
161,180,151.796196,151.8666667
162,180,151.0276061,147.9532468
163,180,148.8755546,147.9532468
164,180,148.8755546,147.9532468
165,180,149.473777,151.8666667
166,180,149.473777,151.8666667
167,180,148.0690216,142.45
168,180,149.6541214,155.9945205
169,180,149.6541214,155.9945205
170,180,148.570892,144.2379747
171,180,149.6372542,153.9027027
172,180,149.6372542,153.9027027
173,180,148.5573983,144.2379747
174,180,151.3716329,162.6285714
175,180,151.3716329,162.6285714
176,180,150.3116653,146.0717949
177,180,150.6226656,151.8666667
178,180,150.6226656,151.8666667
179,180,149.7124914,146.0717949
180,180,148.3930579,147.9532468
