Index,Desired BPM,Array 1,Array 2
0,180,87.12328434,96.15798319
1,180,87.12328434,96.15798319
2,180,87.12328434,96.15798319
3,180,86.43497783,83.68175182
4,180,86.43497783,83.68175182
5,180,86.43497783,83.68175182
6,180,87.3244902,90.88253968
7,180,87.3244902,90.88253968
8,180,90.55630285,94.58842975
9,180,90.55630285,94.58842975
10,180,90.55630285,94.58842975
11,180,90.06965767,88.12307692
12,180,90.06965767,88.12307692
13,180,90.06965767,88.12307692
14,180,88.0631765,84.9037037
15,180,88.0631765,84.9037037
16,180,89.52387454,95.36666667
17,180,89.52387454,95.36666667
18,180,90.5428734,90.88253968
19,180,90.5428734,90.88253968
20,180,90.5428734,90.88253968
21,180,90.0589141,88.12307692
22,180,90.0589141,88.12307692
23,180,90.0589141,88.12307692
24,180,91.12046461,95.36666667
25,180,91.12046461,95.36666667
26,180,90.79262169,89.48125
27,180,90.79262169,89.48125
28,180,90.79262169,89.48125
29,180,90.81060529,90.88253968
30,180,90.81060529,90.88253968
31,180,89.88096543,86.16240602
32,180,89.88096543,86.16240602
33,180,89.88096543,86.16240602
34,180,90.66936251,93.82295082
35,180,90.66936251,93.82295082
36,180,89.89670213,86.80606061
37,180,89.89670213,86.80606061
38,180,89.89670213,86.80606061
39,180,89.58511303,89.48125
40,180,89.58511303,89.48125
41,180,89.58511303,89.48125
42,180,89.70336602,90.17637795
43,180,89.70336602,90.17637795
44,180,90.03447437,90.17637795
45,180,90.03447437,90.17637795
46,180,90.03447437,90.17637795
47,180,89.9238295,89.48125
48,180,89.9238295,89.48125
49,180,90.11557153,90.88253968
50,180,90.11557153,90.88253968
51,180,90.11557153,90.88253968
52,180,90.65244924,90.88253968
53,180,90.65244924,90.88253968
54,180,90.28133924,88.79689922
55,180,90.28133924,88.79689922
56,180,90.28133924,88.79689922
57,180,89.10746677,88.12307692
58,180,89.10746677,88.12307692
59,180,89.10746677,88.12307692
60,180,89.60597341,91.6
61,180,89.60597341,91.6
62,180,88.91725993,86.16240602
63,180,88.91725993,86.16240602
64,180,88.91725993,86.16240602
65,180,90.52635032,96.96271186
66,180,90.52635032,96.96271186
67,180,89.03789185,83.08405797
68,180,89.03789185,83.08405797
69,180,89.03789185,83.08405797
70,180,90.62285585,96.96271186
71,180,90.62285585,96.96271186
72,180,90.39453468,89.48125
73,180,90.39453468,89.48125
74,180,90.39453468,89.48125
75,180,89.61836525,88.79689922
76,180,89.61836525,88.79689922
77,180,89.61836525,88.79689922
78,180,89.00226573,88.79689922
79,180,89.00226573,88.79689922
80,180,89.23708818,90.17637795
81,180,89.23708818,90.17637795
82,180,89.23708818,90.17637795
83,180,89.01428592,88.12307692
