Index
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
73
72
82
87
93
98
102
104
105
104
101
98
93
84
68
55
37
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
153
67
85
92
99
105
109
114
120
123
125
126
126
124
121
111
101
89
65
46
25
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
149
71
100
110
116
124
132
138
143
147
146
146
144
140
137
133
127
112
95
71
51
32
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
104
79
101
108
114
120
126
130
132
134
135
135
134
133
133
131
127
116
110
95
72
37
23
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
67
39
49
50
54
55
56
59
60
61
61
62
62
62
62
61
57
54
52
42
36
20
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
108
92
119
127
134
138
144
148
151
153
153
152
147
143
139
132
129
120
110
94
74
47
31
12
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
29
72
79
93
101
110
117
123
131
139
136
136
136
136
134
130
123
114
102
86
64
42
12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
119
92
108
120
133
145
155
161
165
167
169
170
168
161
157
152
143
127
112
83
55
29
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
185
77
102
112
130
138
146
153
158
160
159
157
148
139
129
113
88
66
41
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
107
84
107
120
131
142
148
152
155
157
157
156
154
153
145
140
129
116
97
64
34
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
175
50
80
85
88
92
97
102
105
108
110
112
112
109
104
100
93
80
54
35
18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
97
45
70
77
81
85
89
94
96
98
98
99
98
98
96
92
74
57
43
25
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
142
56
88
95
101
106
117
121
125
128
130
131
133
134
134
131
123
116
104
86
62
29
20
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
126
64
93
99
103
110
114
119
121
125
125
125
124
121
114
101
85
65
40
19
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
46
68
80
95
101
106
110
113
116
120
121
121
121
121
120
118
115
108
97
85
61
41
16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
169
55
80
85
93
104
108
111
114
115
116
116
116
115
113
109
99
92
73
55
30
22
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
51
45
60
65
71
75
81
84
88
89
89
89
90
90
89
85
79
69
54
35
20
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
91
42
61
70
74
79
83
89
91
96
99
101
