Index,Desired BPM,Array 1,Array 2
0.0,180.0,120.15369216921692,113.08118811881188
1.0,180.0,120.15369216921692,113.08118811881188
2.0,180.0,120.15369216921692,113.08118811881188
3.0,180.0,120.15369216921692,113.08118811881188
4.0,180.0,120.15369216921692,113.08118811881188
5.0,180.0,120.15369216921692,113.08118811881188
6.0,180.0,120.15369216921692,113.08118811881188
7.0,180.0,120.15369216921692,113.08118811881188
8.0,180.0,120.15369216921692,113.08118811881188
9.0,180.0,120.15369216921692,113.08118811881188
10.0,180.0,120.15369216921692,113.08118811881188
11.0,180.0,120.15369216921692,113.08118811881188
12.0,180.0,120.15369216921692,113.08118811881188
13.0,180.0,120.15369216921692,113.08118811881188
14.0,180.0,120.15369216921692,113.08118811881188
15.0,180.0,120.15369216921692,113.08118811881188
16.0,180.0,120.15369216921692,113.08118811881188
17.0,180.0,120.15369216921692,113.08118811881188
18.0,180.0,120.15369216921692,113.08118811881188
19.0,180.0,120.15369216921692,113.08118811881188
20.0,180.0,120.15369216921692,113.08118811881188
21.0,180.0,120.15369216921692,113.08118811881188
22.0,180.0,120.66402900419074,122.70537634408602
23.0,180.0,120.66402900419074,122.70537634408602
24.0,180.0,120.66402900419074,122.70537634408602
25.0,180.0,120.66402900419074,122.70537634408602
26.0,180.0,120.66402900419074,122.70537634408602
27.0,180.0,120.66402900419074,122.70537634408602
28.0,180.0,120.66402900419074,122.70537634408602
29.0,180.0,120.66402900419074,122.70537634408602
30.0,180.0,120.66402900419074,122.70537634408602
31.0,180.0,120.66402900419074,122.70537634408602
32.0,180.0,120.66402900419074,122.70537634408602
33.0,180.0,120.66402900419074,122.70537634408602
34.0,180.0,120.66402900419074,122.70537634408602
35.0,180.0,120.66402900419074,122.70537634408602
36.0,180.0,120.66402900419074,122.70537634408602
37.0,180.0,120.66402900419074,122.70537634408602
38.0,180.0,120.66402900419074,122.70537634408602
39.0,180.0,120.66402900419074,122.70537634408602
40.0,180.0,120.66402900419074,122.70537634408602
41.0,180.0,120.66402900419074,122.70537634408602
42.0,180.0,120.66402900419074,122.70537634408602
43.0,180.0,120.66402900419074,122.70537634408602
44.0,180.0,120.66402900419074,122.70537634408602
45.0,180.0,120.66402900419074,122.70537634408602
46.0,180.0,120.07019227551754,117.69484536082474
47.0,180.0,120.07019227551754,117.69484536082474
48.0,180.0,120.07019227551754,117.69484536082474
49.0,180.0,120.07019227551754,117.69484536082474
50.0,180.0,120.07019227551754,117.69484536082474
51.0,180.0,120.07019227551754,117.69484536082474
52.0,180.0,120.07019227551754,117.69484536082474
53.0,180.0,120.07019227551754,117.69484536082474
54.0,180.0,120.07019227551754,117.69484536082474
55.0,180.0,120.07019227551754,117.69484536082474
56.0,180.0,120.07019227551754,117.69484536082474
57.0,180.0,120.07019227551754,117.69484536082474
58.0,180.0,120.07019227551754,117.69484536082474
59.0,180.0,120.07019227551754,117.69484536082474
60.0,180.0,120.07019227551754,117.69484536082474
61.0,180.0,120.07019227551754,117.69484536082474
62.0,180.0,120.07019227551754,117.69484536082474
63.0,180.0,120.07019227551754,117.69484536082474
64.0,180.0,120.07019227551754,117.69484536082474
65.0,180.0,120.07019227551754,117.69484536082474
66.0,180.0,120.07019227551754,117.69484536082474
67.0,180.0,120.07019227551754,117.69484536082474
68.0,180.0,120.07019227551754,117.69484536082474
69.0,180.0,120.86137121171838,124.02608695652174
70.0,180.0,120.86137121171838,124.02608695652174
71.0,180.0,120.86137121171838,124.02608695652174
72.0,180.0,120.86137121171838,124.02608695652174
73.0,180.0,120.86137121171838,124.02608695652174
74.0,180.0,120.86137121171838,124.02608695652174
75.0,180.0,120.86137121171838,124.02608695652174
76.0,180.0,120.86137121171838,124.02608695652174
77.0,180.0,120.86137121171838,124.02608695652174
78.0,180.0,120.86137121171838,124.02608695652174
79.0,180.0,120.86137121171838,124.02608695652174
80.0,180.0,120.86137121171838,124.02608695652174
81.0,180.0,120.86137121171838,124.02608695652174
82.0,180.0,120.86137121171838,124.02608695652174
83.0,180.0,120.86137121171838,124.02608695652174
84.0,180.0,120.86137121171838,124.02608695652174
85.0,180.0,120.86137121171838,124.02608695652174
86.0,180.0,120.86137121171838,124.02608695652174
87.0,180.0,120.86137121171838,124.02608695652174
88.0,180.0,120.86137121171838,124.02608695652174
89.0,180.0,120.86137121171838,124.02608695652174
90.0,180.0,120.86137121171838,124.02608695652174
91.0,180.0,120.86137121171838,124.02608695652174
92.0,180.0,120.86137121171838,124.02608695652174
93.0,180.0,120.71857065358523,120.14736842105263
94.0,180.0,120.71857065358523,120.14736842105263
95.0,180.0,120.71857065358523,120.14736842105263
96.0,180.0,120.71857065358523,120.14736842105263
97.0,180.0,120.71857065358523,120.14736842105263
98.0,180.0,120.71857065358523,120.14736842105263
99.0,180.0,120.71857065358523,120.14736842105263
100.0,180.0,120.71857065358523,120.14736842105263
101.0,180.0,120.71857065358523,120.14736842105263
102.0,180.0,120.71857065358523,120.14736842105263
103.0,180.0,120.71857065358523,120.14736842105263
104.0,180.0,120.71857065358523,120.14736842105263
105.0,180.0,120.71857065358523,120.14736842105263
106.0,180.0,120.71857065358523,120.14736842105263
107.0,180.0,120.71857065358523,120.14736842105263
108.0,180.0,120.71857065358523,120.14736842105263
109.0,180.0,120.71857065358523,120.14736842105263
110.0,180.0,120.71857065358523,120.14736842105263
111.0,180.0,120.71857065358523,120.14736842105263
112.0,180.0,120.71857065358523,120.14736842105263
113.0,180.0,120.71857065358523,120.14736842105263
114.0,180.0,120.71857065358523,120.14736842105263
115.0,180.0,120.71857065358523,120.14736842105263
116.0,180.0,120.71857065358523,120.14736842105263
117.0,180.0,120.71857065358523,120.14736842105263
118.0,180.0,120.07092207326855,118.90833333333333
