93.63,120
112.58,120
116.33,120
121.16,120
119.94,120
123.29,120
141.33,150
144.57,150
146.70,150
147.22,150
146.32,150
150.79,150
148.27,150
150.18,150
145.43,150
151.98,150
147.74,150
150.00,150
153.95,150
155.26,150
146.11,150
143.26,150
144.70,150
145.19,150
146.15,150
148.66,150
144.06,150
151.47,150
151.00,150
153.13,150
146.75,150
154.53,150
148.64,150
164.69,165
165.04,165
164.21,165
162.81,165
163.98,165
164.22,165
163.25,165
161.42,165
162.91,165
164.01,165
162.68,165
167.74,165
165.58,165
165.80,165
159.53,165
161.87,165
165.46,165
164.35,165
163.82,165
163.79,165
164.60,165
174.23,205
186.88,205
199.78,205
204.71,205
211.27,205
204.80,205
204.94,205
209.39,205
209.19,205
201.49,205
198.94,205
195.88,205
202.66,205
208.42,205
204.85,205
204.98,205
203.58,205
210.31,205
217.87,205
208.83,205
204.49,205
203.50,205
203.89,205
207.67,205
206.65,205
201.05,205
204.12,205
203.06,205
173.29,115
149.31,115
123.70,115
118.25,115
114.60,115
118.53,115
113.01,115
113.77,115
112.89,115
114.47,115
112.18,115
115.91,115
115.85,115
114.24,115
111.80,115
115.15,115
113.12,115
99.94,80
87.30,80
79.51,80
80.26,80
77.82,80
81.87,80
79.12,80
81.02,80
79.11,80
79.00,80
79.77,80
80.41,80
80.84,80
82.01,80
78.01,80
78.60,80
79.57,80
98.18,120
109.07,120
116.09,120
119.80,120
116.70,120
116.13,120
118.24,120
118.39,120
116.00,120
117.80,120
114.96,120
