120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
119,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
124,120
124,120
127,130
126,130
126,130
125,130
130,130
130,130
129,130
134,130
150,150
147,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
149,150
151,150
150,150
149,150
146,150
146,150
146,150
146,150
146,150
146,150
146,150
146,150
154,150
150,150
151,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
154,150
138,120
86,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
