Index,Desired BPM,Array 1,Array 2
0.0,180.0,120.0,29.101234567901233
1.0,180.0,120.0,29.101234567901233
2.0,180.0,120.0,29.101234567901233
3.0,180.0,120.0,29.101234567901233
4.0,180.0,120.0,29.101234567901233
5.0,180.0,120.0,29.101234567901233
6.0,180.0,120.0,29.101234567901233
7.0,180.0,120.0,29.101234567901233
8.0,180.0,120.0,29.101234567901233
9.0,180.0,120.0,29.101234567901233
10.0,180.0,120.0,29.101234567901233
11.0,180.0,120.0,29.101234567901233
12.0,180.0,120.0,29.101234567901233
13.0,180.0,120.0,29.101234567901233
14.0,180.0,120.0,29.101234567901233
15.0,180.0,120.0,29.101234567901233
16.0,180.0,120.0,29.101234567901233
17.0,180.0,120.0,29.101234567901233
18.0,180.0,120.0,29.101234567901233
19.0,180.0,120.0,29.101234567901233
20.0,180.0,120.0,29.101234567901233
21.0,180.0,120.0,29.101234567901233
22.0,180.0,120.0,29.101234567901233
23.0,180.0,121.35111111111111,126.75555555555556
24.0,180.0,121.35111111111111,126.75555555555556
25.0,180.0,121.35111111111111,126.75555555555556
26.0,180.0,121.35111111111111,126.75555555555556
27.0,180.0,121.35111111111111,126.75555555555556
28.0,180.0,121.35111111111111,126.75555555555556
29.0,180.0,121.35111111111111,126.75555555555556
30.0,180.0,121.35111111111111,126.75555555555556
31.0,180.0,121.35111111111111,126.75555555555556
32.0,180.0,121.35111111111111,126.75555555555556
33.0,180.0,121.35111111111111,126.75555555555556
34.0,180.0,121.35111111111111,126.75555555555556
35.0,180.0,121.35111111111111,126.75555555555556
36.0,180.0,121.35111111111111,126.75555555555556
37.0,180.0,121.35111111111111,126.75555555555556
38.0,180.0,121.35111111111111,126.75555555555556
39.0,180.0,121.35111111111111,126.75555555555556
40.0,180.0,121.35111111111111,126.75555555555556
41.0,180.0,121.35111111111111,126.75555555555556
42.0,180.0,121.35111111111111,126.75555555555556
43.0,180.0,121.35111111111111,126.75555555555556
44.0,180.0,121.35111111111111,126.75555555555556
45.0,180.0,121.35111111111111,126.75555555555556
46.0,180.0,122.36681003584229,122.70537634408602
47.0,180.0,122.36681003584229,122.70537634408602
48.0,180.0,122.36681003584229,122.70537634408602
