Index,Desired BPM,Array 1,Array 2
0.0,180.0,110.19061728395062,70.95308641975309
1.0,180.0,110.19061728395062,70.95308641975309
2.0,180.0,110.19061728395062,70.95308641975309
3.0,180.0,110.19061728395062,70.95308641975309
4.0,180.0,110.19061728395062,70.95308641975309
5.0,180.0,110.19061728395062,70.95308641975309
6.0,180.0,110.19061728395062,70.95308641975309
7.0,180.0,110.19061728395062,70.95308641975309
8.0,180.0,110.19061728395062,70.95308641975309
9.0,180.0,110.19061728395062,70.95308641975309
10.0,180.0,110.19061728395062,70.95308641975309
11.0,180.0,110.19061728395062,70.95308641975309
12.0,180.0,110.19061728395062,70.95308641975309
13.0,180.0,110.19061728395062,70.95308641975309
14.0,180.0,110.19061728395062,70.95308641975309
15.0,180.0,112.43504701864985,121.41276595744681
16.0,180.0,112.43504701864985,121.41276595744681
17.0,180.0,112.43504701864985,121.41276595744681
18.0,180.0,112.43504701864985,121.41276595744681
19.0,180.0,112.43504701864985,121.41276595744681
20.0,180.0,112.43504701864985,121.41276595744681
21.0,180.0,112.43504701864985,121.41276595744681
22.0,180.0,112.43504701864985,121.41276595744681
23.0,180.0,112.43504701864985,121.41276595744681
24.0,180.0,112.43504701864985,121.41276595744681
25.0,180.0,112.43504701864985,121.41276595744681
26.0,180.0,112.43504701864985,121.41276595744681
27.0,180.0,112.43504701864985,121.41276595744681
28.0,180.0,112.43504701864985,121.41276595744681
29.0,180.0,112.43504701864985,121.41276595744681
30.0,180.0,112.43504701864985,121.41276595744681
31.0,180.0,112.43504701864985,121.41276595744681
32.0,180.0,112.43504701864985,121.41276595744681
33.0,180.0,112.43504701864985,121.41276595744681
34.0,180.0,112.43504701864985,121.41276595744681
35.0,180.0,112.43504701864985,121.41276595744681
36.0,180.0,112.43504701864985,121.41276595744681
37.0,180.0,112.43504701864985,121.41276595744681
38.0,180.0,112.43504701864985,121.41276595744681
39.0,180.0,118.21856375098503,118.90833333333333
40.0,180.0,118.21856375098503,118.90833333333333
41.0,180.0,118.21856375098503,118.90833333333333
42.0,180.0,118.21856375098503,118.90833333333333
43.0,180.0,118.21856375098503,118.90833333333333
44.0,180.0,118.21856375098503,118.90833333333333
45.0,180.0,118.21856375098503,118.90833333333333
46.0,180.0,118.21856375098503,118.90833333333333
47.0,180.0,118.21856375098503,118.90833333333333
48.0,180.0,118.21856375098503,118.90833333333333
49.0,180.0,118.21856375098503,118.90833333333333
50.0,180.0,118.21856375098503,118.90833333333333
51.0,180.0,118.21856375098503,118.90833333333333
52.0,180.0,118.21856375098503,118.90833333333333
53.0,180.0,118.21856375098503,118.90833333333333
54.0,180.0,118.21856375098503,118.90833333333333
55.0,180.0,118.21856375098503,118.90833333333333
56.0,180.0,118.21856375098503,118.90833333333333
57.0,180.0,118.21856375098503,118.90833333333333
58.0,180.0,118.21856375098503,118.90833333333333
59.0,180.0,118.21856375098503,118.90833333333333
60.0,180.0,118.21856375098503,118.90833333333333
61.0,180.0,118.21856375098503,118.90833333333333
62.0,180.0,118.21856375098503,118.90833333333333
63.0,180.0,118.21856375098503,118.90833333333333
64.0,180.0,118.11382007295298,117.69484536082474
65.0,180.0,118.11382007295298,117.69484536082474
66.0,180.0,118.11382007295298,117.69484536082474
67.0,180.0,118.11382007295298,117.69484536082474
68.0,180.0,118.11382007295298,117.69484536082474
69.0,180.0,118.11382007295298,117.69484536082474
70.0,180.0,118.11382007295298,117.69484536082474
71.0,180.0,118.11382007295298,117.69484536082474
72.0,180.0,118.11382007295298,117.69484536082474
73.0,180.0,118.11382007295298,117.69484536082474
74.0,180.0,118.11382007295298,117.69484536082474
75.0,180.0,118.11382007295298,117.69484536082474
76.0,180.0,118.11382007295298,117.69484536082474
77.0,180.0,118.11382007295298,117.69484536082474
78.0,180.0,118.11382007295298,117.69484536082474
79.0,180.0,118.11382007295298,117.69484536082474
80.0,180.0,118.11382007295298,117.69484536082474
81.0,180.0,118.11382007295298,117.69484536082474
82.0,180.0,118.11382007295298,117.69484536082474
83.0,180.0,118.11382007295298,117.69484536082474
84.0,180.0,118.11382007295298,117.69484536082474
85.0,180.0,118.11382007295298,117.69484536082474
86.0,180.0,118.11382007295298,117.69484536082474
87.0,180.0,118.11382007295298,117.69484536082474
88.0,180.0,118.11382007295298,117.69484536082474
89.0,180.0,117.12156870229826,114.2
90.0,180.0,117.12156870229826,114.2
91.0,180.0,117.12156870229826,114.2
92.0,180.0,117.12156870229826,114.2
93.0,180.0,117.12156870229826,114.2
94.0,180.0,117.12156870229826,114.2
95.0,180.0,117.12156870229826,114.2
96.0,180.0,117.12156870229826,114.2
97.0,180.0,117.12156870229826,114.2
98.0,180.0,117.12156870229826,114.2
99.0,180.0,117.12156870229826,114.2
100.0,180.0,117.12156870229826,114.2
101.0,180.0,117.12156870229826,114.2
102.0,180.0,117.12156870229826,114.2
103.0,180.0,117.12156870229826,114.2
104.0,180.0,117.12156870229826,114.2
105.0,180.0,117.12156870229826,114.2
106.0,180.0,117.12156870229826,114.2
107.0,180.0,117.12156870229826,114.2
108.0,180.0,117.12156870229826,114.2
109.0,180.0,117.12156870229826,114.2
110.0,180.0,117.12156870229826,114.2
111.0,180.0,117.12156870229826,114.2
112.0,180.0,118.77241979700345,125.37582417582418
113.0,180.0,118.77241979700345,125.37582417582418
114.0,180.0,118.77241979700345,125.37582417582418
115.0,180.0,118.77241979700345,125.37582417582418
116.0,180.0,118.77241979700345,125.37582417582418
117.0,180.0,118.77241979700345,125.37582417582418
118.0,180.0,118.77241979700345,125.37582417582418
119.0,180.0,118.77241979700345,125.37582417582418
120.0,180.0,118.77241979700345,125.37582417582418
121.0,180.0,118.77241979700345,125.37582417582418
122.0,180.0,118.77241979700345,125.37582417582418
123.0,180.0,118.77241979700345,125.37582417582418
124.0,180.0,118.77241979700345,125.37582417582418
125.0,180.0,118.77241979700345,125.37582417582418
126.0,180.0,118.77241979700345,125.37582417582418
127.0,180.0,118.77241979700345,125.37582417582418
128.0,180.0,118.77241979700345,125.37582417582418
129.0,180.0,118.77241979700345,125.37582417582418
130.0,180.0,118.77241979700345,125.37582417582418
131.0,180.0,118.77241979700345,125.37582417582418
132.0,180.0,118.77241979700345,125.37582417582418
133.0,180.0,118.77241979700345,125.37582417582418
134.0,180.0,118.77241979700345,125.37582417582418
135.0,180.0,118.77241979700345,125.37582417582418
136.0,180.0,118.55690490976771,117.69484536082474
137.0,180.0,118.55690490976771,117.69484536082474
138.0,180.0,118.55690490976771,117.69484536082474
139.0,180.0,118.55690490976771,117.69484536082474
140.0,180.0,118.55690490976771,117.69484536082474
141.0,180.0,118.55690490976771,117.69484536082474
142.0,180.0,118.55690490976771,117.69484536082474
143.0,180.0,118.55690490976771,117.69484536082474
144.0,180.0,118.55690490976771,117.69484536082474
145.0,180.0,118.55690490976771,117.69484536082474
